molecule_chembl_id,canonical_smiles,standard_value,0
CHEMBL224266,CCCCCCCC(NC(=O)CCCCCCCCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2)C(=O)N[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O,7.5,active
CHEMBL438838,O=C(CCCCCCCCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2)NS(=O)(=O)c1ccccc1,1.9,active
CHEMBL390293,CS(=O)(=O)NC(=O)CCCCCCCCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2,2.1,active
CHEMBL224395,CC(C)NC(=O)CCCCCCCCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2,2.9,active
CHEMBL224580,CCNC(=O)CCCCCCCCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2,4.3,active
CHEMBL224579,O=C(NCCCCCCCCCCCC(=O)OCc1cccc2ccccc12)NC12CC3CC(CC(C3)C1)C2,2.4,active
CHEMBL225271,O=C(NCCCCCCCCCCCC(=O)OCc1ccccc1Cl)NC12CC3CC(CC(C3)C1)C2,1.7,active
CHEMBL224449,O=C(NCCCCCCCCCCCC(=O)OCc1ccccc1)NC12CC3CC(CC(C3)C1)C2,2.0,active
CHEMBL390796,O=C(NCCCCCCCCCCCC(=O)OC12CC3CC(CC(C3)C1)C2)NC12CC3CC(CC(C3)C1)C2,1.5,active
CHEMBL224740,CC(C)(C)OC(=O)CCCCCCCCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2,1.3,active
CHEMBL224448,CC(C)COC(=O)CCCCCCCCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2,1.2,active
CHEMBL224912,CCC(C)OC(=O)CCCCCCCCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2,0.7,active
CHEMBL223281,CCCCOC(=O)CCCCCCCCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2,0.8,active
CHEMBL427070,CC(C)OC(=O)CCCCCCCCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2,1.1,active
CHEMBL223956,C#CCOC(=O)CCCCCCCCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2,1.8,active
CHEMBL375240,C=CCOC(=O)CCCCCCCCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2,1.0,active
CHEMBL224359,CCCOC(=O)CCCCCCCCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2,1.0,active
CHEMBL223900,CCOC(=O)CCCCCCCCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2,1.6,active
CHEMBL224357,COC(=O)CCCCCCCCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2,2.3,active
CHEMBL242255,O=C(NC1CCCCC1)NC12CC3CC(CC(C3)C1)C2,1.6,active
CHEMBL242898,O=C(NC12CC3CC(CC(C3)C1)C2)N[C@H]1CC[C@@H](OCc2ccccc2)CC1,0.9,active
CHEMBL395988,O=C(NC12CC3CC(CC(C3)C1)C2)N[C@H]1CC[C@H](OCc2ccccc2)CC1,1.7,active
CHEMBL395987,O=C(NC12CC3CC(CC(C3)C1)C2)N[C@H]1CC[C@@H](OCC2CCCCC2)CC1,2.5,active
CHEMBL397669,O=C(NC12CC3CC(CC(C3)C1)C2)N[C@H]1CC[C@H](OCC2CCCCC2)CC1,4.0,active
CHEMBL242470,CO[C@H]1CC[C@@H](NC(=O)NC23CC4CC(CC(C4)C2)C3)CC1,4.0,active
CHEMBL242257,O=C(NC12CC3CC(CC(C3)C1)C2)N[C@H]1CC[C@@H](O)CC1,76.0,active
CHEMBL242256,CO[C@H]1CC[C@H](NC(=O)NC23CC4CC(CC(C4)C2)C3)CC1,2.6,active
CHEMBL397197,O=C(NCCCCO)NC12CC3CC(CC(C3)C1)C2,153.0,active
CHEMBL395714,O=C(NC12CC3CC(CC(C3)C1)C2)N[C@H]1CC[C@H](O)CC1,14.0,active
CHEMBL243522,O=C(NC1CCC(Cc2ccc(F)cc2)CC1)NC12CC3CC(CC(C3)C1)C2,2.5,active
CHEMBL388015,O=C(Nc1ccc(Oc2ccc(F)cc2)cc1)NC12CC3CC(CC(C3)C1)C2,2.7,active
CHEMBL243521,O=C(NCC#CCOc1ccc(F)cc1)NC12CC3CC(CC(C3)C1)C2,42.0,active
CHEMBL387810,O=C(NCCCCOc1ccc(F)cc1)NC12CC3CC(CC(C3)C1)C2,3.9,active
CHEMBL243302,O=C(CC12CC3CC(CC(C3)C1)C2)N[C@H]1CC[C@@H](Oc2ccc(F)cc2)CC1,9.1,active
CHEMBL245225,O=C(CC12CC3CC(CC(C3)C1)C2)N[C@H]1CC[C@H](OCc2c(F)cccc2F)CC1,3.5,active
CHEMBL245006,O=C(Nc1ccc(C(=O)O)cc1)N[C@H]1CC[C@@H](Oc2cccc(C(=O)O)c2)CC1,8300.0,intermediate
CHEMBL222160,O=C(Nc1ccc(C(=O)O)cc1)N[C@H]1CC[C@@H](Oc2ccc(F)cc2)CC1,220.0,active
CHEMBL244002,O=C(Nc1ccc(OC(F)(F)F)cc1)N[C@H]1CC[C@@H](Oc2cccc(C(=O)O)c2)CC1,0.6,active
CHEMBL243793,O=C(Nc1ccc(OC(F)(F)F)cc1)N[C@H]1CC[C@H](Oc2cccc(C(=O)O)c2)CC1,0.9,active
CHEMBL221014,O=C(Nc1ccc(OC(F)(F)F)cc1)N[C@H]1CC[C@@H](Oc2ccc(F)cc2)CC1,0.9,active
CHEMBL244407,O=C(NC12CC3CC(CC(C3)C1)C2)N[C@H]1CC[C@@H](Oc2ccccc2C(=O)O)CC1,330.0,active
CHEMBL244406,O=C(NC12CC3CC(CC(C3)C1)C2)N[C@H]1CC[C@@H](Oc2cccc(C(=O)O)c2)CC1,1.9,active
CHEMBL244405,O=C(NC12CC3CC(CC(C3)C1)C2)N[C@H]1CC[C@@H](Oc2ccc(C(=O)O)cc2)CC1,0.89,active
CHEMBL396546,O=C(NC12CC3CC(CC(C3)C1)C2)N[C@H]1CC[C@@H](Oc2cc(F)cc(F)c2)CC1,0.82,active
CHEMBL374322,O=C(NC12CC3CC(CC(C3)C1)C2)N[C@H]1CC[C@@H](Oc2ccc(F)cc2)CC1,1.0,active
CHEMBL244193,O=C(NC12CC3CC(CC(C3)C1)C2)N[C@H]1CC[C@@H](Oc2ccc([N+](=O)[O-])cc2)CC1,0.72,active
CHEMBL244192,COc1ccc(O[C@H]2CC[C@@H](NC(=O)NC34CC5CC(CC(C5)C3)C4)CC2)cc1,0.55,active
CHEMBL243337,O=C(NC12CC3CC(CC(C3)C1)C2)N[C@H]1CC[C@@H](Oc2ccc(Br)cc2)CC1,1.3,active
CHEMBL242026,CC(C)Oc1cc(F)c(CO[C@H]2CC[C@@H](NC(=O)NC34CC5CC(CC(C5)C3)C4)CC2)c(F)c1,3.5,active
CHEMBL395738,O=C(NC12CC3CC(CC(C3)C1)C2)N[C@H]1CC[C@@H](OCc2c(F)cccc2F)CC1,1.1,active
CHEMBL242025,O=C(NC12CC3CC(CC(C3)C1)C2)N[C@H]1CC[C@@H](OCc2c(Cl)cccc2Cl)CC1,1.5,active
CHEMBL245255,O=C(NC12CC3CC(CC(C3)C1)C2)N[C@H]1CC[C@@H](OCc2ccccc2Cl)CC1,2.0,active
CHEMBL397426,Cc1ccccc1CO[C@H]1CC[C@@H](NC(=O)NC23CC4CC(CC(C4)C2)C3)CC1,3.4,active
CHEMBL242460,O=C(NC12CC3CC(CC(C3)C1)C2)N[C@H]1CC[C@@H](OCc2ccc(Br)cc2)CC1,2.1,active
CHEMBL242459,O=C(NC12CC3CC(CC(C3)C1)C2)N[C@H]1CC[C@H](Oc2ccc(C(=O)O)cc2)CC1,1.3,active
CHEMBL243336,O=C(NC12CC3CC(CC(C3)C1)C2)N[C@H]1CC[C@H](Oc2cc(F)cc(F)c2)CC1,1.0,active
CHEMBL243335,O=C(NC12CC3CC(CC(C3)C1)C2)N[C@H]1CC[C@H](Oc2ccc(F)cc2)CC1,0.8,active
CHEMBL397694,O=C(NC12CC3CC(CC(C3)C1)C2)N[C@H]1CC[C@H](Oc2ccc([N+](=O)[O-])cc2)CC1,0.64,active
CHEMBL427695,COc1ccc(O[C@H]2CC[C@H](NC(=O)NC34CC5CC(CC(C5)C3)C4)CC2)cc1,0.87,active
CHEMBL243125,O=C(NC12CC3CC(CC(C3)C1)C2)N[C@H]1CC[C@H](Oc2ccc(Br)cc2)CC1,2.0,active
CHEMBL397693,CC(C)Oc1cc(F)c(CO[C@H]2CC[C@H](NC(=O)NC34CC5CC(CC(C5)C3)C4)CC2)c(F)c1,3.5,active
CHEMBL376647,O=C(NC12CC3CC(CC(C3)C1)C2)N[C@H]1CC[C@H](OCc2c(F)cccc2F)CC1,1.7,active
CHEMBL243124,O=C(NC12CC3CC(CC(C3)C1)C2)N[C@H]1CC[C@H](OCc2c(Cl)cccc2Cl)CC1,1.7,active
CHEMBL242900,O=C(NC12CC3CC(CC(C3)C1)C2)N[C@H]1CC[C@H](OCc2ccccc2Cl)CC1,2.7,active
CHEMBL395989,Cc1ccccc1CO[C@H]1CC[C@H](NC(=O)NC23CC4CC(CC(C4)C2)C3)CC1,1.6,active
CHEMBL242899,O=C(NC12CC3CC(CC(C3)C1)C2)N[C@H]1CC[C@H](OCc2ccc(Br)cc2)CC1,1.7,active
CHEMBL215387,O=C(O)CCCCCCCCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2,3.0,active
CHEMBL436774,CC(=O)N1CCC(NC(=O)NC23CC4CC(CC(C4)C2)C3)CC1,15.0,active
CHEMBL242655,CCOCCOCCOCCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2,14.0,active
CHEMBL242459,O=C(NC12CC3CC(CC(C3)C1)C2)N[C@H]1CC[C@H](Oc2ccc(C(=O)O)cc2)CC1,2.0,active
CHEMBL1458,O=C(NC1CCCCC1)NC1CCCCC1,52.0,active
CHEMBL231584,O=C(N[C@H]1CC[C@H](O)CC1)N[C@H]1CC[C@H](O)CC1,1400.0,intermediate
CHEMBL398166,O=C(NCCO)NC12CC3CC(CC(C3)C1)C2,482.0,active
CHEMBL245159,O=C(Nc1ccc(OCCCN2CCOCC2)cc1)NC12CC3CC(CC(C3)C1)C2,1.3,active
CHEMBL438867,CCOCCOCCOc1ccc(NC(=O)NC23CC4CC(CC(C4)C2)C3)cc1,1.8,active
CHEMBL396760,CCOCCOCCOc1cccc(NC(=O)NC23CC4CC(CC(C4)C2)C3)c1,1.1,active
CHEMBL245158,O=C(NC1CCC(OCCCN2CCOCC2)CC1)NC12CC3CC(CC(C3)C1)C2,1.8,active
CHEMBL244068,CCOCCOCCOC1CCC(NC(=O)NC23CC4CC(CC(C4)C2)C3)CC1,1.6,active
CHEMBL439577,CCCCCOC1CCC(NC(=O)NC23CC4CC(CC(C4)C2)C3)CC1,1.2,active
CHEMBL244067,CCOCCOCCOCCCCCNC(=O)CC12CC3CC(CC(C3)C1)C2,10.0,active
CHEMBL244066,CCOCCOCCOCCCCCCC(=O)NC12CC3CC(CC(C3)C1)C2,247.0,active
CHEMBL396759,CS(=O)(=O)NCCCCCOCCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2,11.0,active
CHEMBL245152,CS(=O)(=O)NCCOCCOCCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2,58.0,active
CHEMBL245151,O=C(NCCCCCOCCCN1CCOCC1)NC12CC3CC(CC(C3)C1)C2,9.0,active
CHEMBL245150,COCCOCCOCCOCCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2,23.0,active
CHEMBL245148,CCc1ccc(OCCOCCOCCCCCNC(=O)NC23CC4CC(CC(C4)C2)C3)cc1,1.7,active
CHEMBL396980,O=C(NCCCCCOCCOCCOCC(F)(F)F)NC12CC3CC(CC(C3)C1)C2,1.4,active
CHEMBL242655,CCOCCOCCOCCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2,14.0,active
CHEMBL245147,CCCOCCCCOCCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2,2.3,active
CHEMBL245146,CCCOCCCOCCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2,2.5,active
CHEMBL245145,CCCC(C)COCCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2,10.0,active
CHEMBL396736,CCCCC(C)OCCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2,11.0,active
CHEMBL245144,CCCOCCCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2,3.7,active
CHEMBL245143,O=C(NCCCCCCO)NC12CC3CC(CC(C3)C1)C2,12.0,active
CHEMBL245142,CCCCOCCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2,4.1,active
CHEMBL245141,O=C(NCCCCCO)NC12CC3CC(CC(C3)C1)C2,84.0,active
CHEMBL191767,CCCCCOCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2,4.4,active
CHEMBL397197,O=C(NCCCCO)NC12CC3CC(CC(C3)C1)C2,531.0,active
CHEMBL245127,CCCCCCOCCCNC(=O)NC12CC3CC(CC(C3)C1)C2,5.6,active
CHEMBL242592,O=C(NCCCO)NC12CC3CC(CC(C3)C1)C2,746.0,active
CHEMBL388004,CCCCCCCOCCNC(=O)NC12CC3CC(CC(C3)C1)C2,29.0,active
CHEMBL516415,O=C(Nc1ccccc1)NC12CC3CC(CC(C3)C1)C2,17.0,active
CHEMBL477670,O=C(Nc1ccccc1O)NC12CC3CC(CC(C3)C1)C2,139.0,active
CHEMBL477671,O=C(Nc1cccc(O)c1)NC12CC3CC(CC(C3)C1)C2,28.0,active
CHEMBL477872,O=C(Nc1ccc(O)cc1)NC12CC3CC(CC(C3)C1)C2,24.0,active
CHEMBL445531,COc1ccccc1NC(=O)NC12CC3CC(CC(C3)C1)C2,8544.0,intermediate
CHEMBL516890,COc1cccc(NC(=O)NC23CC4CC(CC(C4)C2)C3)c1,4.7,active
CHEMBL477067,COc1ccc(NC(=O)NC23CC4CC(CC(C4)C2)C3)cc1,14.0,active
CHEMBL476056,CC(=O)Oc1cccc(NC(=O)NC23CC4CC(CC(C4)C2)C3)c1,5.8,active
CHEMBL476057,O=C(Nc1cccc(OC(=O)c2ccccc2)c1)NC12CC3CC(CC(C3)C1)C2,5.1,active
CHEMBL476058,CC(=O)Oc1ccc(NC(=O)NC23CC4CC(CC(C4)C2)C3)cc1,3.9,active
CHEMBL514055,O=C(Nc1ccc(OC(=O)c2ccccc2)cc1)NC12CC3CC(CC(C3)C1)C2,11.0,active
CHEMBL476668,COC(=O)c1cccc(NC(=O)NC23CC4CC(CC(C4)C2)C3)c1,14.0,active
CHEMBL478505,COC(=O)c1ccc(NC(=O)NC23CC4CC(CC(C4)C2)C3)cc1,4.1,active
CHEMBL478320,O=C(Nc1cccc(C(=O)O)c1)NC12CC3CC(CC(C3)C1)C2,365.0,active
CHEMBL478321,O=C(Nc1ccc(C(=O)O)cc1)NC12CC3CC(CC(C3)C1)C2,1411.0,intermediate
CHEMBL515028,O=C(Nc1cccc(C(=O)N2CCOCC2)c1)NC12CC3CC(CC(C3)C1)C2,25.0,active
CHEMBL478322,O=C(Nc1cccc(C(=O)N2CCC(N3CCOCC3)CC2)c1)NC12CC3CC(CC(C3)C1)C2,29.0,active
CHEMBL478146,CN1CCN(C(=O)c2cccc(NC(=O)NC34CC5CC(CC(C5)C3)C4)c2)CC1,35.0,active
CHEMBL478147,O=C(O)Cc1ccc(NC(=O)NC23CC4CC(CC(C4)C2)C3)cc1,392.0,active
CHEMBL477238,COC(=O)Cc1ccc(NC(=O)NC23CC4CC(CC(C4)C2)C3)cc1,4.0,active
CHEMBL477041,O=C(O)CCc1ccc(NC(=O)NC23CC4CC(CC(C4)C2)C3)cc1,126.0,active
CHEMBL477237,COC(=O)CCc1ccc(NC(=O)NC23CC4CC(CC(C4)C2)C3)cc1,2.2,active
CHEMBL476843,O=C(O)CCCc1ccc(NC(=O)NC23CC4CC(CC(C4)C2)C3)cc1,19.9,active
CHEMBL514369,COC(=O)CCCc1ccc(NC(=O)NC23CC4CC(CC(C4)C2)C3)cc1,3.1,active
CHEMBL477046,O=C(Nc1ccc(O)c(C(=O)O)c1)NC12CC3CC(CC(C3)C1)C2,116.0,active
CHEMBL477247,COC(=O)c1cc(NC(=O)NC23CC4CC(CC(C4)C2)C3)ccc1O,12.0,active
CHEMBL527061,O=C(Nc1ccc(C(=O)O)c(O)c1)NC12CC3CC(CC(C3)C1)C2,71.0,active
CHEMBL476614,COC(=O)c1ccc(NC(=O)NC23CC4CC(CC(C4)C2)C3)cc1O,2.8,active
CHEMBL396760,CCOCCOCCOc1cccc(NC(=O)NC23CC4CC(CC(C4)C2)C3)c1,1.8,active
CHEMBL438867,CCOCCOCCOc1ccc(NC(=O)NC23CC4CC(CC(C4)C2)C3)cc1,1.1,active
CHEMBL469546,Cc1cc(C)c(S(=O)(=O)N2CCC(C(=O)NCc3ccc(Cl)cc3Cl)CC2)c(C)c1,20.0,active
CHEMBL471858,O=C(NCc1ccc(Cl)cc1Cl)C1CCN(S(=O)(=O)c2ccccc2Br)CC1,91.1,active
CHEMBL471860,O=C(NCc1ccc(Cl)cc1Cl)C1CCN(S(=O)(=O)c2ccc(F)cc2[N+](=O)[O-])CC1,150.0,active
CHEMBL513769,O=C(NCc1ccc(Cl)cc1Cl)C1CCN(S(=O)(=O)c2ccccc2F)CC1,87.6,active
CHEMBL470822,CC(C)(C)c1ccc(S(=O)(=O)N2CCC(C(=O)NCc3ccc(Cl)cc3Cl)CC2)cc1,164.0,active
CHEMBL470823,Cc1cc(S(=O)(=O)N2CCC(C(=O)NCc3ccc(Cl)cc3Cl)CC2)c(C)cc1Cl,52.1,active
CHEMBL470824,COc1cc(C)c(S(=O)(=O)N2CCC(C(=O)NCc3ccc(Cl)cc3Cl)CC2)c(C)c1C,23.9,active
CHEMBL470604,Cc1ccc(S(=O)(=O)N2CCC(C(=O)NCc3ccc(Cl)cc3Cl)CC2)c(C)c1,46.9,active
CHEMBL480496,CC(C)(C)c1cc(C(C)(C)C)c(S(=O)(=O)N2CCC(C(=O)NCc3ccc(Cl)cc3Cl)CC2)c(C(C)(C)C)c1,44.5,active
CHEMBL469553,O=C(NCc1ccc(Cl)cc1Cl)C1CCN(S(=O)(=O)c2ccc(Cl)s2)CC1,200.0,active
CHEMBL513416,COc1cc(OC(=O)N2CCC(C(=O)NCc3ccc(Cl)cc3Cl)CC2)c([N+](=O)[O-])cc1OC,75.3,active
CHEMBL471241,Cc1cc(C)c(S(=O)(=O)N2CCC(C(=O)NCCC(C)C)CC2)c(C)c1,25.1,active
CHEMBL471450,Cc1cc(C)c(S(=O)(=O)N2CCC(C(=O)NCc3cccc4ccccc34)CC2)c(C)c1,39.4,active
CHEMBL512704,Cc1cc(C)c(S(=O)(=O)N2CCC(C(=O)NCCC(c3ccccc3)c3ccccc3)CC2)c(C)c1,35.0,active
CHEMBL511137,Cc1cc(C)c(S(=O)(=O)N2CCC(C(=O)NC3Cc4ccccc4C3)CC2)c(C)c1,49.1,active
CHEMBL470616,Cc1cc(C)c(S(=O)(=O)N2CCC(C(=O)NCc3ccccc3Cl)CC2)c(C)c1,27.4,active
CHEMBL470614,Cc1cc(C)c(S(=O)(=O)N2CCC(C(=O)NCCc3cccc(Cl)c3)CC2)c(C)c1,64.0,active
CHEMBL512871,Cc1cc(C)c(S(=O)(=O)N2CCC(C(=O)NCc3ccccc3)CC2)c(C)c1,42.0,active
CHEMBL472426,Cc1cc(C)c(S(=O)(=O)N2CCC(C(=O)Nc3cccc4ccccc34)CC2)c(C)c1,200.0,active
CHEMBL472630,Cc1cc(C)c(S(=O)(=O)N2CCC(C(=O)NC3CCCCC3)CC2)c(C)c1,16.4,active
CHEMBL469361,Cc1cc(C)c(S(=O)(=O)N2CCC(C(=O)NCc3cc(Cl)ccc3Cl)CC2)c(C)c1,59.1,active
CHEMBL469359,Cc1cc(C)c(S(=O)(=O)N2CCC(C(=O)NCc3ccc(F)cc3F)CC2)c(C)c1,32.2,active
CHEMBL513535,Cc1cc(C)c(S(=O)(=O)N2CCC(C(=O)NCc3ccc(Cl)c(C(F)(F)F)c3)CC2)c(C)c1,173.0,active
CHEMBL469360,Cc1cc(C)c(S(=O)(=O)N2CCC(C(=O)NCc3cc(C(F)(F)F)ccc3Cl)CC2)c(C)c1,28.7,active
CHEMBL469572,Cc1cc(C)c(S(=O)(=O)N2CCC(C(=O)NC(C)c3ccc(Cl)cc3)CC2)c(C)c1,29.1,active
CHEMBL512659,Cc1cc(C)c(S(=O)(=O)N2CCC(C(=O)NCc3ccc(F)cc3Cl)CC2)c(C)c1,54.1,active
CHEMBL469998,Cc1cc(C)c(S(=O)(=O)N2CCC(C(=O)NCc3c(F)cccc3Cl)CC2)c(C)c1,12.7,active
CHEMBL472423,Cc1cc(C)c(S(=O)(=O)N2CCC(C(=O)NCc3c(C)cc(Cl)cc3Cl)CC2)c(C)c1,128.0,active
CHEMBL469784,Cc1cc(C)c(S(=O)(=O)N2CCC(C(=O)NCc3ccc(Cl)cc3)CC2)c(C)c1,50.0,active
CHEMBL469988,Cc1cc(C)c(S(=O)(=O)N2CCC(C(=O)NCc3ccc(Cl)c(Cl)c3)CC2)c(C)c1,32.0,active
CHEMBL469989,Cc1cc(C)c(S(=O)(=O)N2CCC(C(=O)NC3CCCCC3C)CC2)c(C)c1,37.2,active
CHEMBL469792,Cc1cc(C)c(S(=O)(=O)N2CCC(C(=O)NC3CCCCCC3)CC2)c(C)c1,7.9,active
CHEMBL512310,Cc1cc(C)c(S(=O)(=O)N2CCC(C(=O)NN3CCCCC3)CC2)c(C)c1,200.0,active
CHEMBL512872,Cc1cc(C)c(S(=O)(=O)N2CCC(C(=O)NNc3ccccc3Cl)CC2)c(C)c1,33.6,active
CHEMBL469999,Cc1cc(C)c(S(=O)(=O)N2CCC(C(=O)NCCc3ccccc3)CC2)c(C)c1,43.3,active
CHEMBL469579,Cc1cc(C)c(S(=O)(=O)N2CCC(C(=O)NC3CCN(C(=O)OC(C)(C)C)CC3)CC2)c(C)c1,11.0,active
CHEMBL469580,Cc1cc(C)c(S(=O)(=O)N2CCC(C(=O)NC3CCCc4ccccc43)CC2)c(C)c1,20.1,active
CHEMBL512842,Cc1cc(C)c(S(=O)(=O)N2CCC(C(=O)NC3CCC(C)CC3)CC2)c(C)c1,39.6,active
CHEMBL469581,Cc1cc(C)c(S(=O)(=O)N2CCC(C(=O)NCC3CCCCC3)CC2)c(C)c1,12.6,active
CHEMBL470837,Cc1cc(C)c(S(=O)(=O)N2CCC(C(=O)NC3CCCC3)CC2)c(C)c1,37.3,active
CHEMBL215025,CC(=O)N1CCC(CNC(=O)NC23CC4CC(CC(C4)C2)C3)CC1,5.0,active
CHEMBL458165,O=C(Nc1cccc(OCCCN2CCOCC2)c1)NC12CC3CC(CC(C3)C1)C2,0.8,active
CHEMBL458166,O=C(Nc1cccc(OCCCN2CCOCC2)c1)NC1CCCCC1,3.9,active
CHEMBL456836,O=C(Nc1ccc(C(F)(F)F)cc1)Nc1cccc(OCCCN2CCOCC2)c1,1.2,active
CHEMBL457032,O=C(Nc1ccc(OC(F)(F)F)cc1)Nc1cccc(OCCCN2CCOCC2)c1,8.2,active
CHEMBL456427,O=C(Nc1cccc(OCCCN2CCOCC2)c1)C12CC3CC(CC(C3)C1)C2,88.0,active
CHEMBL456632,O=C(CC12CC3CC(CC(C3)C1)C2)Nc1cccc(OCCCN2CCOCC2)c1,2.5,active
CHEMBL456633,O=C(Nc1cccc(OCCCN2CCOCC2)c1)C1CCCCC1,390.0,active
CHEMBL454959,O=C(CC1CCCCC1)Nc1cccc(OCCCN2CCOCC2)c1,28.0,active
CHEMBL461894,O=C(Nc1cccc(OCCCN2CCOCC2)c1)c1ccc(C(F)(F)F)cc1,93.0,active
CHEMBL459778,O=C(Cc1ccc(C(F)(F)F)cc1)Nc1cccc(OCCCN2CCOCC2)c1,55.0,active
CHEMBL517099,O=S(=O)(Nc1cccc(OCCCN2CCOCC2)c1)c1ccc(C(F)(F)F)cc1,15000.0,inactive
CHEMBL459984,S=C(Nc1cccc(OCCCN2CCOCC2)c1)NC12CC3CC(CC(C3)C1)C2,22.0,active
CHEMBL460836,O=S(=O)(Nc1cccc(OCCCN2CCOCC2)c1)NC12CC3CC(CC(C3)C1)C2,3600.0,intermediate
CHEMBL517114,O=C(CNC12CC3CC(CC(C3)C1)C2)Nc1cccc(OCCCN2CCOCC2)c1,110.0,active
CHEMBL460837,O=C(Nc1cccc(OCCCN2CCOCC2)c1)C(O)C12CC3CC(CC(C3)C1)C2,2000.0,intermediate
CHEMBL460838,O=C(Nc1cccc(OCCCN2CCOCC2)c1)C(O)CC12CC3CC(CC(C3)C1)C2,23.0,active
CHEMBL460214,O=C(Nc1cccc(OCCCN2CCOCC2)c1)C(O)CCC12CC3CC(CC(C3)C1)C2,530.0,active
CHEMBL460428,O=C(Nc1cccc(OCCCN2CCOCC2)c1)C(=O)C12CC3CC(CC(C3)C1)C2,2000.0,intermediate
CHEMBL518177,O=C(CC12CC3CC(CC(C3)C1)C2)C(=O)Nc1cccc(OCCCN2CCOCC2)c1,49.0,active
CHEMBL460429,O=C(CCC12CC3CC(CC(C3)C1)C2)C(=O)Nc1cccc(OCCCN2CCOCC2)c1,48.0,active
CHEMBL471224,O=C(Nc1ccc(OCc2ccccc2)cc1)C(O)C12CC3CC(CC(C3)C1)C2,310.0,active
CHEMBL471427,O=C(Nc1ccc(OCc2ccccc2)cc1)C(O)CC12CC3CC(CC(C3)C1)C2,270.0,active
CHEMBL470388,O=C(NCCc1ccc(OCc2ccccc2)cc1)C(O)CC12CC3CC(CC(C3)C1)C2,185.0,active
CHEMBL470389,O=C(NCCc1ccc(OCc2ccccc2)cc1)C(O)CCC12CC3CC(CC(C3)C1)C2,11.0,active
CHEMBL511617,O=C(Nc1ccc(OCc2ccccc2)cc1)C(=O)C12CC3CC(CC(C3)C1)C2,210.0,active
CHEMBL470361,O=C(CC12CC3CC(CC(C3)C1)C2)C(=O)Nc1ccc(OCc2ccccc2)cc1,1110.0,intermediate
CHEMBL511285,O=C(CC12CC3CC(CC(C3)C1)C2)C(=O)NCCc1ccc(OCc2ccccc2)cc1,1540.0,intermediate
CHEMBL470362,O=C(CCC12CC3CC(CC(C3)C1)C2)C(=O)NCCc1ccc(OCc2ccccc2)cc1,685.0,active
CHEMBL470363,O=C(NCCc1ccc(OCc2ccccc2)cc1)NCCC12CC3CC(CC(C3)C1)C2,15.0,active
CHEMBL497829,CS(=O)(=O)c1ccc2c(c1)CCC1(CCN(C(=O)Cc3ccc(Cl)cc3Cl)CC1)O2,1.0,active
CHEMBL495992,O=C1CC2(CCN(C(=O)N[C@H]3C[C@@H]3c3ccccc3)CC2)Oc2ccc(-c3ccncc3)cc21,1.0,active
CHEMBL497828,CS(=O)(=O)c1ccc2c(c1)CCC1(CCN(C(=O)c3ccc(C(F)(F)F)cc3)CC1)O2,2.0,active
CHEMBL496189,O=C1CC2(CCN(C(=O)N[C@H]3C[C@@H]3c3ccccc3)CC2)Oc2ccccc21,3.0,active
CHEMBL495793,Cn1nccc1Nc1ccc2c(c1)C(=O)CC1(CCN(C(=O)N[C@H]3C[C@@H]3c3ccccc3)CC1)O2,3.0,active
CHEMBL483876,O=C(N[C@H]1C[C@@H]1c1ccccc1)N1CCC2(CCc3cc(F)ccc3O2)CC1,3.0,active
CHEMBL519336,CS(=O)(=O)c1ccc2c(c1)CCC1(CCN(C(=O)N[C@H]3C[C@@H]3c3ccccc3)CC1)O2,3.0,active
CHEMBL496189,O=C1CC2(CCN(C(=O)N[C@H]3C[C@@H]3c3ccccc3)CC2)Oc2ccccc21,3.0,active
CHEMBL496189,O=C1CC2(CCN(C(=O)N[C@H]3C[C@@H]3c3ccccc3)CC2)Oc2ccccc21,3.0,active
